,ID,t,phi,f,P,mw,w10m,v,r,rf_modded
933,1108,21,118.6,2.24E-05,990,45,3.8,28.05120654,444.3758033,9.659441583
934,1108,24,117.7,2.25E-05,990,45,2.93,31.97605584,512.6229877,0.010315264
935,1422,-24,123.1,1.61E-05,975,65,4.39,0,304.8477356,194.6869319
936,1422,-21,122.85,1.64E-05,977.5,62.5,4.77,11.68018488,269.6883448,223.8170795
937,1422,-18,122.6,1.66E-05,980,60,5.27,11.67453051,234.5664963,105.7146255
938,1422,-15,122.3,1.68E-05,982.5,57.5,5.54,12.16952342,199.3539055,36.39365009
939,1422,-12,122,1.70E-05,985,55,6.01,12.16351176,164.7755192,16.08975953
940,1422,-9,121.6,1.71E-05,987.5,50,6.77,14.89307364,129.944387,19.46362616
941,1422,-6,121.2,1.72E-05,990,45,7.96,14.88715437,103.0644993,157.1229691
942,1422,-3,121.1,1.72E-05,990,42.5,8.51,3.605078444,101.142187,1641.86737
943,1422,0,121,1.72E-05,990,40,8.07,3.605078444,100.3550278,1034.157157
944,1422,3,120.8,1.72E-05,992,37.5,7.74,7.210156888,102.253248,693.9575689
945,1422,6,120.6,1.72E-05,994,35,7.99,7.210156888,108.5176315,365.1106763
946,1422,9,120.15,1.72E-05,994,35,8.79,16.3313568,138.9813558,41.57890847
947,1422,12,119.7,1.71E-05,994,35,8.07,16.33476704,177.943262,23.81317353
948,1422,15,119.3,1.71E-05,992,37.5,6.9,14.42642715,213.4134964,106.5190045
949,1422,18,118.9,1.71E-05,990,40,5.61,14.42642715,251.3424533,1.96894931
950,1422,21,118.4,1.72E-05,990,40,4.36,18.12383076,298.7256415,15.08923155
951,1422,24,117.9,1.72E-05,990,40,3.18,18.12002328,348.1203387,111.8708767
952,1206,-24,128.9,1.92E-05,1000,35,1.71,0,853.6653989,57.9241781
953,1206,-21,128.3,1.93E-05,1000,35,1.78,21.54919182,789.9016661,8.929123026
954,1206,-18,127.7,1.93E-05,1000,35,1.75,21.54405978,726.360368,2.228592242
955,1206,-15,127.05,1.95E-05,1000,35,1.59,23.88968666,659.1503604,0.005954146
956,1206,-12,126.4,1.97E-05,1000,35,1.73,23.87315078,593.203959,4.438754062
957,1206,-9,125.75,2.00E-05,1000,35,2.25,24.96659184,531.7216428,17.1664604
958,1206,-6,125.1,2.03E-05,1000,35,2.76,24.93955336,474.4786684,23.03855621
959,1206,-3,124.5,2.07E-05,1000,35,3.02,24.96183136,433.0550851,48.50562004
960,1206,0,123.9,2.11E-05,1000,35,2.17,24.92845377,401.8693758,44.04222592
961,1206,3,123.65,2.18E-05,999,35,2.31,22.18759922,424.2775639,34.13930969
962,1206,6,123.4,2.25E-05,998,35,2.76,22.17714978,455.583349,33.20636193
963,1206,9,123.25,2.34E-05,996,37.5,2.87,28.2423752,518.514877,20.02676717
964,1206,12,123.1,2.43E-05,994,40,3.64,28.2386742,587.0622689,20.55328472
965,1206,15,122.1,2.45E-05,994,40,4.9,35.38346263,572.1552756,87.39840488
966,1206,18,121.1,2.46E-05,994,40,5.65,35.35108677,576.8093612,107.3271784
967,1206,21,120.3,2.48E-05,994,40,5.3,28.1567546,592.1001657,38.20319352
968,1206,24,119.5,2.49E-05,994,40,3.4,28.13923207,618.6247202,0.861061251
